application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1513,Female,False,3.43,STEM,Asian,700.0,3.0,PE/VC,Admit
1514,Male,False,3.26,Business,White,670.0,6.0,PE/VC,
1515,Male,False,2.97,Humanities,Asian,600.0,5.0,Retail,
1516,Male,False,2.97,STEM,White,600.0,5.0,Nonprofit/Gov,
1517,Female,False,3.37,STEM,White,680.0,6.0,Health Care,
1518,Male,False,3.53,Humanities,White,640.0,5.0,Consulting,
1519,Male,False,3.2,STEM,Black,700.0,5.0,PE/VC,
1520,Male,False,3.19,STEM,White,580.0,5.0,Investment Banking,
1521,Male,True,3.02,Humanities,,710.0,4.0,Consulting,
1522,Male,True,3.16,Business,,630.0,5.0,Consulting,
1523,Male,True,3.2,STEM,,670.0,4.0,Nonprofit/Gov,
1524,Male,False,3.09,Humanities,White,590.0,7.0,Investment Banking,
1525,Male,False,3.4,Humanities,Hispanic,620.0,5.0,Consulting,
1526,Male,False,3.38,STEM,Black,650.0,5.0,PE/VC,
1527,Male,True,3.23,STEM,,570.0,5.0,Investment Banking,
1528,Male,False,3.25,Humanities,Hispanic,650.0,5.0,Consulting,
1529,Male,False,3.28,Humanities,Asian,610.0,6.0,Other,
1530,Female,True,3.19,Humanities,,680.0,4.0,Technology,
1531,Male,False,3.08,Humanities,Asian,660.0,5.0,Technology,
1532,Female,False,3.22,Business,Hispanic,600.0,6.0,Consulting,
1533,Female,True,3.1,Humanities,,630.0,4.0,Consulting,
1534,Male,False,3.02,STEM,Asian,640.0,4.0,PE/VC,
1535,Female,False,3.21,STEM,Asian,660.0,6.0,Technology,Admit
1536,Male,False,3.14,Business,White,580.0,5.0,PE/VC,
1537,Male,False,3.26,Business,Other,590.0,3.0,Consulting,
1538,Male,False,3.38,Humanities,Black,700.0,6.0,Investment Management,
1539,Male,False,3.13,Humanities,Asian,630.0,4.0,Nonprofit/Gov,
1540,Male,True,3.18,Business,,630.0,4.0,Other,
1541,Female,True,3.41,Business,,690.0,6.0,Consulting,
1542,Female,False,3.16,Humanities,White,620.0,5.0,Investment Banking,
1543,Female,False,3.12,Business,Black,670.0,4.0,Financial Services,
1544,Male,True,3.2,Humanities,,600.0,6.0,Investment Banking,
1545,Male,False,3.17,STEM,Hispanic,710.0,4.0,Consulting,
1546,Female,True,3.3,Humanities,,670.0,5.0,Technology,
1547,Male,False,3.45,STEM,White,680.0,6.0,Investment Banking,
1548,Female,True,3.2,STEM,,640.0,4.0,Nonprofit/Gov,
1549,Male,False,3.17,STEM,Black,610.0,5.0,Consulting,
1550,Male,False,3.3,STEM,Hispanic,630.0,6.0,Health Care,
1551,Female,True,3.3,STEM,,670.0,5.0,Consulting,
1552,Female,False,3.31,Humanities,White,660.0,5.0,Technology,Admit
1553,Male,True,3.25,STEM,,670.0,8.0,Financial Services,
1554,Male,False,3.11,Humanities,Hispanic,580.0,8.0,Other,
1555,Female,False,3.21,Business,White,730.0,5.0,Nonprofit/Gov,Admit
1556,Male,False,3.2,STEM,Asian,600.0,4.0,Investment Banking,
1557,Male,True,3.28,STEM,,610.0,6.0,Technology,
1558,Female,True,3.35,Business,,650.0,4.0,Nonprofit/Gov,
1559,Female,False,3.13,Business,White,640.0,5.0,Consulting,
1560,Female,True,3.03,Humanities,,600.0,6.0,Other,
1561,Male,False,3.48,Business,Black,680.0,5.0,PE/VC,
1562,Male,False,2.97,STEM,White,600.0,5.0,Investment Management,
1563,Male,False,3.22,STEM,White,640.0,4.0,Consulting,
1564,Female,False,3.38,Humanities,Hispanic,630.0,3.0,PE/VC,
1565,Male,False,3.51,STEM,White,710.0,5.0,Investment Management,Admit
1566,Male,True,3.29,STEM,,740.0,5.0,Consulting,
1567,Male,True,3.2,STEM,,590.0,4.0,Nonprofit/Gov,
1568,Female,True,3.23,Business,,650.0,5.0,Financial Services,
1569,Female,False,3.32,STEM,Black,630.0,5.0,Technology,
1570,Male,False,3.15,STEM,White,620.0,5.0,PE/VC,
1571,Male,False,3.13,Humanities,Black,630.0,7.0,Investment Banking,
1572,Male,True,3.24,Humanities,,670.0,5.0,Health Care,
1573,Female,False,2.84,Humanities,White,610.0,6.0,Nonprofit/Gov,
1574,Female,True,3.32,Humanities,,710.0,5.0,Other,
1575,Male,False,3.61,Humanities,Hispanic,640.0,6.0,Investment Banking,
1576,Male,False,3.2,STEM,Asian,700.0,7.0,Financial Services,
1577,Male,False,3.21,Humanities,White,600.0,4.0,Consulting,
1578,Male,False,3.11,Business,Asian,570.0,3.0,PE/VC,
1579,Male,True,3.17,Business,,570.0,2.0,Nonprofit/Gov,
1580,Female,True,3.4,Humanities,,700.0,5.0,PE/VC,Admit
1581,Male,True,3.05,STEM,,570.0,6.0,Technology,
1582,Female,False,3.18,Humanities,Black,590.0,6.0,Consulting,
1583,Male,False,3.13,STEM,Other,610.0,5.0,Consulting,
1584,Male,False,3.4,Business,Asian,660.0,5.0,Other,
1585,Male,True,3.36,Humanities,,720.0,6.0,PE/VC,Admit
1586,Male,False,3.36,Business,Hispanic,670.0,5.0,Investment Banking,
1587,Male,False,3.32,STEM,Asian,690.0,3.0,Consulting,
1588,Female,False,3.27,Business,Asian,660.0,5.0,Financial Services,
1589,Male,False,3.04,Humanities,Black,610.0,4.0,PE/VC,
1590,Male,True,3.09,STEM,,570.0,6.0,Technology,
1591,Male,True,3.12,Humanities,,610.0,5.0,Technology,
1592,Male,True,3.46,Business,,680.0,4.0,Technology,
1593,Female,False,3.03,Humanities,Hispanic,600.0,5.0,Consulting,
1594,Male,False,3.29,Humanities,Black,670.0,6.0,Technology,
1595,Male,False,3.25,Business,White,730.0,5.0,Consulting,
1596,Male,False,3.43,STEM,White,660.0,6.0,Technology,Admit
1597,Male,False,3.12,STEM,Asian,630.0,6.0,Technology,
1598,Male,True,3.13,Business,,660.0,3.0,Consulting,
1599,Male,True,3.22,Humanities,,580.0,5.0,Investment Management,
1600,Male,True,3.55,STEM,,690.0,5.0,Financial Services,
1601,Female,False,3.33,STEM,Hispanic,700.0,4.0,Nonprofit/Gov,Admit
1602,Male,False,3.45,STEM,Asian,680.0,3.0,Technology,
1603,Female,False,3.18,STEM,White,640.0,4.0,Investment Management,
1604,Male,True,3.01,STEM,,610.0,5.0,Technology,
1605,Male,False,3.14,Humanities,White,670.0,6.0,Investment Banking,
1606,Male,False,3.23,STEM,Black,740.0,5.0,Investment Banking,
1607,Female,False,3.14,Business,Asian,650.0,4.0,PE/VC,
1608,Female,False,3.33,Humanities,White,690.0,3.0,Consulting,Admit
1609,Male,False,3.27,STEM,Hispanic,710.0,5.0,Consulting,
1610,Female,False,3.32,Humanities,Asian,600.0,4.0,Technology,
1611,Male,False,3.47,STEM,White,660.0,6.0,Nonprofit/Gov,
1612,Male,True,3.18,STEM,,670.0,6.0,Technology,
1613,Male,False,3.3,Business,Asian,660.0,6.0,Other,
1614,Female,False,3.26,Humanities,White,640.0,4.0,Other,
1615,Female,True,3.24,Humanities,,620.0,5.0,Consulting,
1616,Male,False,3.42,Business,Asian,660.0,6.0,Consulting,
1617,Male,False,3.13,Humanities,White,570.0,4.0,Real Estate,
1618,Male,False,3.37,Humanities,Black,700.0,5.0,PE/VC,
1619,Male,True,3.04,Humanities,,570.0,4.0,Other,
1620,Male,False,3.31,Business,White,660.0,6.0,PE/VC,Admit
1621,Female,False,3.18,Business,Hispanic,670.0,5.0,Financial Services,
1622,Female,False,3.29,STEM,White,650.0,5.0,PE/VC,
1623,Female,True,3.39,STEM,,660.0,3.0,PE/VC,
1624,Male,False,3.13,STEM,Hispanic,650.0,4.0,Consulting,
1625,Female,False,3.21,STEM,Asian,660.0,6.0,Consulting,
1626,Male,False,3.5,STEM,Black,770.0,7.0,Investment Management,
1627,Male,False,3.31,Business,White,630.0,3.0,Technology,
1628,Male,False,3.45,STEM,Black,700.0,3.0,Technology,
1629,Male,True,3.24,Humanities,,610.0,3.0,Financial Services,
1630,Male,True,3.36,Humanities,,670.0,5.0,Consulting,
1631,Female,False,3.19,Business,Black,610.0,5.0,Nonprofit/Gov,
1632,Male,False,3.62,Business,Asian,760.0,5.0,Investment Banking,
1633,Male,False,2.82,Humanities,Black,570.0,6.0,Technology,
1634,Male,False,3.17,STEM,Asian,620.0,7.0,Consulting,
1635,Male,False,3.46,Business,Black,670.0,5.0,Energy,
1636,Male,True,3.01,STEM,,590.0,5.0,Real Estate,
1637,Male,False,3.5,STEM,Asian,760.0,3.0,Technology,
1638,Male,False,3.34,Business,White,680.0,5.0,PE/VC,
1639,Male,False,3.28,Business,Asian,650.0,4.0,Health Care,
1640,Male,False,3.32,STEM,Black,680.0,5.0,Technology,
1641,Male,False,2.9,Business,Hispanic,570.0,6.0,Other,
1642,Male,True,3.25,STEM,,660.0,5.0,Technology,
1643,Male,True,3.11,STEM,,610.0,6.0,Other,
1644,Male,False,3.37,STEM,Hispanic,630.0,5.0,Investment Banking,
1645,Female,False,3.37,STEM,White,660.0,6.0,Consulting,
1646,Male,False,3.47,Humanities,Black,740.0,6.0,Consulting,Admit
1647,Male,True,2.99,STEM,,700.0,7.0,Consulting,
1648,Male,False,3.18,Business,Asian,640.0,7.0,Other,
1649,Male,False,3.13,Business,White,630.0,4.0,Nonprofit/Gov,
1650,Male,False,3.44,Humanities,Other,720.0,4.0,Consulting,Admit
1651,Male,True,3.5,Humanities,,730.0,5.0,Consulting,Admit
1652,Male,False,3.24,Humanities,Other,610.0,5.0,Technology,
1653,Female,False,3.18,STEM,White,620.0,4.0,CPG,
1654,Male,False,3.23,Humanities,Other,700.0,5.0,Nonprofit/Gov,
1655,Male,False,3.38,Humanities,Asian,680.0,4.0,Technology,
1656,Female,True,3.11,Humanities,,670.0,6.0,Investment Banking,
1657,Female,False,3.3,STEM,Hispanic,580.0,5.0,Consulting,
1658,Male,False,3.3,Business,Hispanic,660.0,4.0,Other,
1659,Male,False,3.14,Humanities,White,650.0,3.0,Consulting,
1660,Female,False,3.28,Humanities,Hispanic,620.0,5.0,Consulting,
1661,Male,True,3.31,STEM,,760.0,6.0,Investment Banking,
1662,Male,False,3.15,Humanities,White,570.0,4.0,Health Care,
1663,Female,False,3.35,Business,White,700.0,7.0,Consulting,Admit
1664,Male,True,3.29,Humanities,,700.0,5.0,Investment Banking,
1665,Male,False,3.19,Business,White,660.0,3.0,Technology,
1666,Male,False,3.16,Business,Asian,590.0,5.0,Real Estate,
1667,Male,False,3.09,Humanities,White,610.0,5.0,Consulting,
1668,Male,False,3.45,Humanities,White,660.0,5.0,Financial Services,Admit
1669,Male,True,3.26,Humanities,,650.0,6.0,PE/VC,
1670,Female,False,3.01,Humanities,Asian,620.0,2.0,Consulting,
1671,Male,True,3.22,Humanities,,620.0,5.0,PE/VC,
1672,Male,True,3.33,Business,,650.0,5.0,Consulting,
1673,Male,False,3.23,STEM,Hispanic,650.0,3.0,Consulting,
1674,Male,True,3.11,Business,,570.0,5.0,Health Care,
1675,Male,True,3.29,STEM,,640.0,5.0,Technology,
1676,Male,True,3.3,Humanities,,590.0,6.0,Technology,
1677,Female,True,3.12,STEM,,610.0,5.0,Retail,
1678,Female,False,3.06,Humanities,Black,570.0,5.0,Media/Entertainment,
1679,Male,False,3.14,Humanities,Asian,660.0,5.0,Consulting,
1680,Male,True,3.28,Humanities,,620.0,5.0,Financial Services,
1681,Male,False,3.26,Business,Black,620.0,4.0,PE/VC,
1682,Male,True,3.27,STEM,,590.0,6.0,Health Care,
1683,Male,False,3.33,STEM,White,710.0,4.0,Financial Services,Admit
1684,Female,True,3.41,STEM,,600.0,5.0,Investment Banking,
1685,Female,False,3.24,STEM,Asian,630.0,6.0,PE/VC,
1686,Female,True,3.13,Business,,640.0,5.0,CPG,
1687,Female,False,3.43,STEM,Black,660.0,6.0,Financial Services,Admit
1688,Male,False,3.36,Humanities,Asian,670.0,5.0,Other,
1689,Male,True,3.0,Humanities,,580.0,5.0,Consulting,
1690,Female,False,3.14,Humanities,Hispanic,610.0,6.0,Investment Management,
1691,Male,False,3.56,STEM,Black,720.0,3.0,PE/VC,
1692,Female,False,3.0,Business,White,620.0,4.0,Consulting,
1693,Male,True,3.13,Business,,710.0,6.0,Consulting,
1694,Female,False,3.42,STEM,Asian,650.0,4.0,Consulting,
1695,Male,True,3.35,STEM,,690.0,6.0,Technology,
1696,Male,False,3.48,Humanities,Asian,680.0,5.0,Technology,
1697,Female,False,3.43,Humanities,Asian,690.0,5.0,Investment Management,Admit
1698,Female,False,2.78,Humanities,White,570.0,6.0,Financial Services,
1699,Male,False,3.26,STEM,White,690.0,5.0,Consulting,
1700,Female,False,3.1,STEM,Asian,650.0,4.0,Financial Services,
1701,Male,False,3.16,Humanities,Asian,580.0,4.0,Consulting,
1702,Female,True,3.08,Business,,670.0,4.0,Technology,
1703,Male,True,3.19,Humanities,,570.0,5.0,Consulting,
1704,Male,False,3.5,Humanities,White,640.0,3.0,Technology,
1705,Female,False,3.24,Humanities,Asian,630.0,6.0,Nonprofit/Gov,
1706,Male,False,3.31,Humanities,White,580.0,6.0,Investment Management,
1707,Female,False,3.27,Humanities,Asian,700.0,5.0,Technology,Admit
1708,Female,False,3.22,STEM,Other,680.0,4.0,Investment Banking,
1709,Female,True,3.24,Business,,610.0,5.0,PE/VC,
1710,Male,False,3.31,Business,Black,750.0,5.0,Investment Banking,
1711,Male,False,3.43,Humanities,Asian,680.0,6.0,CPG,Admit
1712,Female,False,3.23,Business,Asian,600.0,5.0,Health Care,
1713,Male,False,3.13,Business,Asian,600.0,5.0,Investment Banking,
1714,Male,False,3.32,STEM,Black,740.0,5.0,PE/VC,Admit
1715,Male,False,3.64,Business,White,780.0,6.0,Consulting,
1716,Male,False,3.13,Humanities,White,570.0,5.0,Consulting,
1717,Male,False,3.27,Humanities,Asian,620.0,4.0,Health Care,
1718,Female,False,3.36,Business,White,680.0,5.0,Consulting,Admit
1719,Female,False,3.18,STEM,Hispanic,590.0,6.0,Other,
1720,Male,False,3.22,Business,White,650.0,4.0,Consulting,
1721,Female,True,3.42,STEM,,710.0,5.0,Nonprofit/Gov,
1722,Male,False,3.32,Humanities,Black,700.0,5.0,Financial Services,
1723,Male,True,3.09,STEM,,590.0,6.0,Investment Banking,
1724,Male,False,3.47,STEM,White,660.0,7.0,PE/VC,
1725,Female,False,3.41,Humanities,White,750.0,5.0,Consulting,
1726,Male,False,3.05,Business,White,570.0,6.0,Consulting,
1727,Male,False,3.29,Humanities,Other,710.0,4.0,Consulting,Admit
1728,Female,True,3.48,Business,,720.0,4.0,PE/VC,
1729,Female,False,3.23,Business,Asian,670.0,7.0,Other,
1730,Male,False,3.35,Humanities,Black,590.0,6.0,Health Care,
1731,Male,False,3.54,Humanities,Asian,670.0,6.0,Financial Services,
1732,Male,False,3.13,STEM,White,640.0,7.0,Health Care,
1733,Male,False,3.35,STEM,Hispanic,640.0,6.0,Nonprofit/Gov,
1734,Male,False,3.21,Humanities,White,610.0,5.0,Other,
1735,Female,False,3.2,STEM,White,650.0,4.0,Other,
1736,Male,False,2.83,Humanities,Black,570.0,5.0,Nonprofit/Gov,
1737,Female,False,3.61,Business,Asian,700.0,2.0,Other,
1738,Male,True,3.12,Business,,620.0,5.0,Technology,
1739,Male,True,3.56,STEM,,720.0,5.0,Financial Services,
1740,Male,False,3.24,Business,White,640.0,4.0,Health Care,
1741,Female,True,3.38,STEM,,670.0,5.0,Other,Admit
1742,Female,True,3.47,STEM,,690.0,4.0,Technology,Admit
1743,Male,True,3.19,Humanities,,720.0,4.0,Nonprofit/Gov,
1744,Male,False,3.31,Humanities,Asian,650.0,6.0,Consulting,
1745,Female,False,2.82,Humanities,Black,630.0,5.0,CPG,
1746,Female,False,3.08,STEM,Other,640.0,5.0,Financial Services,
1747,Male,True,2.93,Humanities,,570.0,5.0,PE/VC,
1748,Female,False,3.26,Business,Asian,630.0,5.0,Consulting,
1749,Male,False,3.19,STEM,Hispanic,680.0,5.0,PE/VC,
1750,Male,False,3.17,Humanities,Hispanic,690.0,5.0,PE/VC,
1751,Male,False,3.41,STEM,Other,650.0,6.0,PE/VC,
1752,Male,False,2.86,STEM,Asian,570.0,5.0,Financial Services,
1753,Male,True,3.0,STEM,,620.0,5.0,Nonprofit/Gov,
1754,Female,False,3.14,Business,Other,630.0,6.0,Technology,
1755,Male,True,3.23,Humanities,,630.0,5.0,PE/VC,
1756,Female,False,3.22,Business,White,670.0,6.0,Nonprofit/Gov,
1757,Female,False,3.35,Humanities,Asian,650.0,6.0,Investment Banking,
1758,Male,True,3.21,Business,,640.0,5.0,Investment Management,
1759,Male,False,3.58,STEM,Black,750.0,4.0,Financial Services,
1760,Female,False,3.48,Humanities,Black,670.0,6.0,Consulting,
1761,Male,True,3.38,Humanities,,710.0,5.0,Technology,Admit
1762,Female,False,3.2,STEM,White,660.0,5.0,Investment Banking,
1763,Female,False,3.17,STEM,White,600.0,6.0,Health Care,
1764,Male,True,3.5,STEM,,710.0,6.0,Financial Services,Admit
1765,Male,False,2.92,Humanities,Black,610.0,6.0,Investment Banking,
1766,Male,False,3.25,Humanities,White,640.0,4.0,Consulting,
1767,Female,True,3.04,Business,,570.0,6.0,Nonprofit/Gov,
1768,Male,False,3.26,Business,White,600.0,5.0,PE/VC,
1769,Male,True,3.14,Humanities,,640.0,5.0,PE/VC,
1770,Male,True,3.28,Business,,690.0,6.0,Financial Services,Admit
1771,Male,True,3.57,STEM,,770.0,6.0,CPG,
1772,Male,False,3.19,Humanities,Asian,620.0,6.0,Technology,
1773,Male,False,3.23,Business,Hispanic,620.0,5.0,Consulting,
1774,Male,False,3.09,Humanities,Black,630.0,5.0,Consulting,
1775,Male,False,3.11,Humanities,White,640.0,5.0,PE/VC,
1776,Male,False,3.21,Humanities,Black,670.0,5.0,Consulting,
1777,Female,True,3.18,Humanities,,630.0,3.0,Consulting,
1778,Female,False,3.51,Humanities,Black,700.0,5.0,Other,
1779,Female,True,3.1,Humanities,,590.0,5.0,Technology,
1780,Male,False,3.23,Humanities,Asian,650.0,3.0,Health Care,
1781,Female,False,2.98,Business,White,630.0,5.0,Energy,
1782,Female,False,3.02,Humanities,Black,620.0,4.0,Consulting,
1783,Female,False,3.38,Business,Asian,610.0,4.0,Consulting,
1784,Female,True,3.33,Humanities,,660.0,4.0,PE/VC,
1785,Male,False,3.27,Humanities,Asian,710.0,5.0,Nonprofit/Gov,
1786,Female,False,3.14,STEM,Black,640.0,4.0,Health Care,
1787,Female,True,3.35,Business,,640.0,6.0,PE/VC,
1788,Male,True,3.24,Humanities,,640.0,4.0,Investment Banking,
1789,Female,True,3.25,Humanities,,710.0,6.0,Other,Admit
1790,Female,True,3.38,Business,,630.0,5.0,PE/VC,
1791,Male,False,3.23,Humanities,Asian,650.0,5.0,Consulting,
1792,Male,True,3.24,STEM,,670.0,8.0,Investment Management,Admit
1793,Male,False,3.29,Business,Black,700.0,5.0,Consulting,
1794,Male,False,3.37,Humanities,White,640.0,6.0,PE/VC,
1795,Female,False,3.03,Business,Asian,600.0,4.0,Other,
1796,Female,False,3.13,Business,White,620.0,4.0,Consulting,
1797,Male,True,3.3,Humanities,,650.0,4.0,Investment Banking,
1798,Male,False,3.14,STEM,Black,680.0,3.0,Consulting,
1799,Male,True,3.34,Humanities,,620.0,5.0,Consulting,
1800,Male,False,3.44,Humanities,White,700.0,7.0,PE/VC,
1801,Male,True,3.47,Business,,650.0,5.0,Technology,
1802,Male,False,3.45,STEM,White,670.0,6.0,Consulting,
1803,Male,False,3.08,STEM,Hispanic,680.0,6.0,Consulting,
1804,Female,False,3.12,Business,Other,620.0,5.0,PE/VC,
1805,Male,False,2.99,Humanities,White,570.0,5.0,Financial Services,
1806,Male,True,3.21,Humanities,,700.0,4.0,Investment Banking,
1807,Female,True,2.98,Humanities,,580.0,5.0,Investment Banking,
1808,Male,False,3.12,Humanities,White,590.0,3.0,Financial Services,
1809,Female,False,3.27,Business,Black,640.0,5.0,Financial Services,
1810,Male,False,3.38,Business,White,640.0,5.0,Consulting,
1811,Male,False,3.25,Humanities,Black,680.0,5.0,Other,
1812,Male,True,3.28,Humanities,,650.0,5.0,Consulting,
1813,Male,False,3.22,Humanities,White,640.0,4.0,Other,
1814,Male,False,3.22,Business,White,600.0,5.0,Nonprofit/Gov,
1815,Male,False,3.37,STEM,Black,630.0,5.0,Financial Services,
1816,Male,True,3.28,STEM,,640.0,6.0,Financial Services,
1817,Male,False,3.14,Humanities,White,600.0,4.0,Investment Management,
1818,Male,False,3.41,Humanities,Asian,680.0,5.0,Consulting,
1819,Male,True,3.42,Business,,670.0,6.0,Investment Banking,
1820,Male,False,3.35,STEM,White,670.0,5.0,Financial Services,Admit
1821,Male,False,3.11,STEM,Hispanic,610.0,5.0,PE/VC,
1822,Female,False,3.21,Humanities,Asian,720.0,6.0,Investment Banking,
1823,Male,True,3.35,Humanities,,610.0,5.0,Health Care,
1824,Female,True,3.39,Humanities,,670.0,6.0,PE/VC,
1825,Male,False,3.25,Humanities,White,610.0,4.0,Other,
1826,Male,False,3.16,STEM,Asian,620.0,4.0,PE/VC,
1827,Male,True,3.21,Humanities,,730.0,3.0,Consulting,Admit
1828,Male,False,3.32,Humanities,Asian,710.0,6.0,PE/VC,Admit
1829,Male,False,3.08,Humanities,White,620.0,4.0,Nonprofit/Gov,
1830,Male,False,3.29,Humanities,Other,620.0,4.0,Other,
1831,Male,False,3.4,Humanities,Black,690.0,6.0,Investment Banking,
1832,Female,True,3.24,Humanities,,650.0,3.0,CPG,
1833,Male,False,2.91,Humanities,Black,610.0,5.0,PE/VC,
1834,Male,False,3.57,Humanities,Hispanic,760.0,5.0,Consulting,
1835,Female,True,3.23,STEM,,640.0,4.0,Consulting,
1836,Male,True,3.1,Humanities,,610.0,5.0,Consulting,
1837,Male,True,3.29,STEM,,660.0,5.0,Nonprofit/Gov,
1838,Male,True,3.35,STEM,,740.0,6.0,PE/VC,
1839,Male,False,3.44,Humanities,Black,650.0,6.0,Consulting,
1840,Male,False,3.1,Humanities,White,630.0,4.0,Investment Banking,
1841,Male,False,3.14,Humanities,Black,590.0,5.0,PE/VC,
1842,Male,False,3.4,Business,White,720.0,6.0,Other,
1843,Female,False,3.12,Humanities,Other,640.0,5.0,Consulting,
1844,Male,False,3.1,Humanities,Hispanic,580.0,5.0,PE/VC,
1845,Female,False,3.28,STEM,Asian,690.0,4.0,Health Care,
1846,Male,False,3.15,STEM,Hispanic,570.0,6.0,Technology,
1847,Female,True,3.08,Humanities,,570.0,5.0,Consulting,
1848,Male,False,3.1,STEM,White,660.0,5.0,Investment Banking,
1849,Male,False,3.3,Business,White,630.0,6.0,Health Care,
1850,Female,False,3.38,STEM,White,730.0,6.0,Technology,Admit
1851,Male,False,2.96,Humanities,Black,610.0,6.0,Investment Banking,
1852,Male,True,3.11,STEM,,600.0,6.0,Real Estate,
1853,Male,False,3.01,Humanities,White,670.0,3.0,Other,
1854,Male,True,3.36,Humanities,,640.0,6.0,Nonprofit/Gov,
1855,Male,False,3.2,STEM,Asian,600.0,6.0,Financial Services,
1856,Male,False,3.39,STEM,Hispanic,670.0,6.0,Other,
1857,Female,False,3.21,Business,Hispanic,570.0,4.0,Nonprofit/Gov,
1858,Male,False,3.65,Humanities,Asian,760.0,4.0,PE/VC,Admit
1859,Male,True,3.27,STEM,,670.0,6.0,PE/VC,Admit
1860,Male,False,3.31,Business,Hispanic,670.0,4.0,Nonprofit/Gov,
1861,Female,False,3.25,Humanities,White,610.0,5.0,PE/VC,
1862,Male,True,3.18,Humanities,,580.0,5.0,PE/VC,
1863,Male,False,3.28,Humanities,Hispanic,710.0,5.0,Investment Banking,Admit
1864,Female,True,3.24,Humanities,,710.0,4.0,Technology,Admit
1865,Male,False,3.29,Business,White,650.0,6.0,PE/VC,
1866,Male,False,3.26,STEM,Other,660.0,6.0,Consulting,Admit
1867,Male,False,3.16,Humanities,Hispanic,710.0,6.0,PE/VC,
1868,Female,False,3.47,STEM,White,710.0,8.0,Financial Services,
1869,Male,False,3.1,Business,Asian,630.0,3.0,Financial Services,
1870,Female,True,3.24,Humanities,,650.0,5.0,Other,
1871,Male,True,3.01,Humanities,,630.0,5.0,Media/Entertainment,
1872,Male,False,3.08,Business,White,660.0,6.0,Financial Services,
1873,Female,False,3.42,Business,Asian,670.0,6.0,Technology,Admit
1874,Male,False,3.35,Humanities,Hispanic,670.0,6.0,PE/VC,
1875,Female,False,3.13,Business,Hispanic,640.0,6.0,PE/VC,
1876,Male,False,3.11,Business,Asian,600.0,6.0,Other,
1877,Female,True,3.13,Business,,650.0,6.0,Other,
1878,Male,False,3.1,Business,Asian,630.0,5.0,Investment Banking,
